"Symbol","Date","BuyPeak","LastClose","Buytext","buypoint"
"DLTR","09/19/2010","49.980","48.38","Formed possible 3-weeks tight pattern with 47.60 buy point.","47.6"
"DLTR","09/27/2010","47.8695","47.39","4% over 45.59 buy point after strong rebound off 10-week.","45.59"
"DLTR","12/13/2010","60.3225","56.65","Closes three weeks tight with 57.45 buy point.","57.45"
"DLTR","12/14/2010","60.3225","55.85","Closes three weeks tight with 57.45 buy point.","57.45"
"DLTR","12/15/2010","60.3225","55.88","Closes three weeks tight with 57.45 buy point.","57.45"
"DLTR","12/16/2010","60.3225","55.89","Closes three weeks tight with 57.45 buy point.","57.45"
"DLTR","12/22/2010","60.3225","56.25","Quiet after three-weeks-tight pattern; 57.45 buy point.","57.45"
"DLTR","12/23/2010","60.3225","56.29","Quiet after three-weeks-tight pattern; 57.45 buy point.","57.45"
"DLTR","12/24/2010","60.3225","56.77","Quiet after three-weeks-tight pattern; 57.45 buy point.","57.45"
"DLTR","12/25/2010","60.3225","56.77","Quiet after three-weeks-tight pattern; 57.45 buy point.","57.45"
"DLTR","12/26/2010","60.3225","56.77","Quiet after three-weeks-tight pattern; 57.45 buy point.","57.45"
"DLTR","12/27/2010","60.9945","56.77","3-weeks tight extends into possible flat base w/ 58.09 buy pt.","58.09"
"DLTR","12/28/2010","60.9945","56.96","3-weeks tight extends into possible flat base w/ 58.09 buy pt.","58.09"
"DLTR","12/29/2010","60.9945","56.21","3-weeks tight extends into possible flat base w/ 58.09 buy pt.","58.09"
"DLTR","12/31/2010","60.9945","56.39","3-weeks tight extends into possible flat base w/ 58.09 buy pt.","58.09"
"DLTR","01/01/2011","60.9945","56.13","3-weeks tight extends into possible flat base w/ 58.09 buy pt.","58.09"
"DLTR","01/02/2011","60.9945","56.13","3-weeks tight extends into possible flat base w/ 58.09 buy pt.","58.09"
"DLTR","09/06/2011","74.1720","71.17","Justabove70.64 buypt; breakout from 7-weekbase.","70.64"
"DLTR","09/07/2011","74.1720","72.19","Justabove70.64 buypt; breakout from 7-weekbase.","70.64"
"DLTR","09/08/2011","74.1720","72","Justabove70.64 buypt; breakout from 7-weekbase.","70.64"
"DLTR","09/09/2011","74.1720","71.24","Justabove70.64 buypt; breakout from 7-weekbase.","70.64"
"DLTR","09/10/2011","74.1720","70.32","Justabove70.64 buypt; breakout from 7-weekbase.","70.64"
"DLTR","09/11/2011","74.1720","70.32","Justabove70.64 buypt; breakout from 7-weekbase.","70.64"
"DLTR","09/12/2011","74.1720","70.32","Pullsback tojustbelow 70.64buypointafter 8/29 breakout.","70.64"
"DLTR","09/13/2011","74.1720","71.79","Pullsback tojustbelow 70.64buypointafter 8/29 breakout.","70.64"
"DLTR","09/14/2011","74.1720","72","Pullsback tojustbelow 70.64buypointafter 8/29 breakout.","70.64"
"DLTR","12/22/2011","88.2945","82.78","Formsthree-weeks-tight patternwith 84.09buy point.","84.09"
"DLTR","12/23/2011","88.2945","81.63","Formsthree-weeks-tight patternwith 84.09buy point.","84.09"
"DLTR","12/24/2011","88.2945","83.23","Formsthree-weeks-tight patternwith 84.09buy point.","84.09"
"DLTR","12/25/2011","88.2945","83.23","Formsthree-weeks-tight patternwith 84.09buy point.","84.09"
"DLTR","12/26/2011","88.2945","83.23","Formsthree-weeks-tight patternwith 84.09buy point.","84.09"
"DLTR","12/27/2011","88.2945","83.23","Formsfour-weeks tightpatternwith 84.09buy point.","84.09"
"DLTR","12/28/2011","88.2945","84.34","Formsfour-weeks tightpatternwith 84.09buy point.","84.09"
"DLTR","12/29/2011","88.2945","83.91","Formsfour-weeks tightpatternwith 84.09buy point.","84.09"
"DLTR","12/30/2011","88.2945","84.06","Formsfour-weeks tightpatternwith 84.09buy point.","84.09"
"DLTR","12/31/2011","88.2945","83.11","Formsfour-weeks tightpatternwith 84.09buy point.","84.09"
"DLTR","01/01/2012","88.2945","83.11","Formsfour-weeks tightpatternwith 84.09buy point.","84.09"
"DLTR","01/02/2012","88.2945","83.11","Formsfour-weeks tightpatternwith 84.09buy point.","84.09"
"DLTR","01/03/2012","88.2945","83.11","Pushedpast84.09 four-weekstightpattern withlowvolume.","84.09"
"DLTR","01/04/2012","88.2945","82.42","Pushedpast84.09 four-weekstightpattern withlowvolume.","84.09"
"DLTR","01/05/2012","88.2945","82.62","Pushedpast84.09 four-weekstightpattern withlowvolume.","84.09"
"DLTR","01/06/2012","88.2945","83.01","Pushedpast84.09 four-weekstightpattern withlowvolume.","84.09"
"DLTR","01/07/2012","88.2945","82.62","Pushedpast84.09 four-weekstightpattern withlowvolume.","84.09"
"DLTR","01/08/2012","88.2945","82.62","Pushedpast84.09 four-weekstightpattern withlowvolume.","84.09"
"DLTR","01/09/2012","88.2945","82.62","Formedsix-weekflatbase w/84.09buy pt.","84.09"
"DLTR","01/10/2012","88.2945","83.22","Formedsix-weekflatbase w/84.09buy pt.","84.09"
"DLTR","01/11/2012","88.2945","82.7","Formedsix-weekflatbase w/84.09buy pt.","84.09"
"DLTR","01/12/2012","88.2945","82.01","Formedsix-weekflatbase w/84.09buy pt.","84.09"
"DLTR","01/13/2012","88.2945","83.01","Formedsix-weekflatbase w/84.09buy pt.","84.09"
"DLTR","01/14/2012","88.2945","82.75","Formedsix-weekflatbase w/84.09buy pt.","84.09"
"DLTR","01/15/2012","88.2945","82.75","Formedsix-weekflatbase w/84.09buy pt.","84.09"
"DLTR","01/16/2012","88.2945","82.75","Formedsix-weekflatbase w/84.09buy pt.","84.09"
"DLTR","01/23/2012","88.2945","84.47","Newhighs, justover 84.09entry inthree-weeks-tightpattern.","84.09"
"DLTR","01/24/2012","88.2945","85.79","Newhighs, justover 84.09entry inthree-weeks-tightpattern.","84.09"
"DLTR","01/25/2012","88.2945","85.99","Newhighs, justover 84.09entry inthree-weeks-tightpattern.","84.09"
"DLTR","01/26/2012","88.2945","85.33","Newhighs, justover 84.09entry inthree-weeks-tightpattern.","84.09"
"DLTR","01/27/2012","88.2945","83.67","Newhighs, justover 84.09entry inthree-weeks-tightpattern.","84.09"
"DLTR","01/28/2012","88.2945","84.64","Newhighs, justover 84.09entry inthree-weeks-tightpattern.","84.09"
"DLTR","01/29/2012","88.2945","84.64","Newhighs, justover 84.09entry inthree-weeks-tightpattern.","84.09"
"DLTR","01/30/2012","88.2945","84.64","Triesto climb past84.09entryfrom three-weeks-tight pattern.","84.09"
"DLTR","01/31/2012","88.2945","85","Triesto climb past84.09entryfrom three-weeks-tight pattern.","84.09"
"DLTR","02/01/2012","88.2945","84.8","Triesto climb past84.09entryfrom three-weeks-tight pattern.","84.09"
"DLTR","02/02/2012","88.2945","85.7257","Triesto climb past84.09entryfrom three-weeks-tight pattern.","84.09"
"DLTR","02/03/2012","88.2945","86.05","Triesto climb past84.09entryfrom three-weeks-tight pattern.","84.09"
"DLTR","02/04/2012","88.2945","85.65","Triesto climb past84.09entryfrom three-weeks-tight pattern.","84.09"
"DLTR","02/05/2012","88.2945","85.65","Triesto climb past84.09entryfrom three-weeks-tight pattern.","84.09"
"DLTR","02/06/2012","88.8615","85.65","1%over 84.63buy ptin7-week flatbase.","84.63"
"DLTR","02/07/2012","88.8615","85.83","1%over 84.63buy ptin7-week flatbase.","84.63"
"DLTR","02/08/2012","88.8615","86.03","1%over 84.63buy ptin7-week flatbase.","84.63"
"DLTR","02/09/2012","88.8615","85.28","1%over 84.63buy ptin7-week flatbase.","84.63"
"DLTR","02/10/2012","88.8615","86.87","1%over 84.63buy ptin7-week flatbase.","84.63"
"DLTR","02/11/2012","88.8615","86.83","1%over 84.63buy ptin7-week flatbase.","84.63"
"DLTR","02/12/2012","88.8615","86.83","1%over 84.63buy ptin7-week flatbase.","84.63"
"DLTR","02/13/2012","91.0770","86.83","Holdingnear 86.74three-weeks-tight buypoint.","86.74"
"DLTR","02/14/2012","91.0770","87.72","Holdingnear 86.74three-weeks-tight buypoint.","86.74"
"DLTR","02/15/2012","91.0770","88.5","Holdingnear 86.74three-weeks-tight buypoint.","86.74"
"DLTR","02/16/2012","91.0770","87.68","Holdingnear 86.74three-weeks-tight buypoint.","86.74"
"DLTR","02/17/2012","91.0770","87.76","Holdingnear 86.74three-weeks-tight buypoint.","86.74"
"DLTR","02/18/2012","91.0770","89.33","Holdingnear 86.74three-weeks-tight buypoint.","86.74"
"DLTR","02/19/2012","91.0770","89.33","Holdingnear 86.74three-weeks-tight buypoint.","86.74"
"DLTR","02/20/2012","91.0770","89.33","Holdingnear 86.74three-weeks-tight buypoint.","86.74"
"DLTR","02/21/2012","91.0770","89.33","3%past86.74three-weeks-tight buy point.","86.74"
"DLTR","02/22/2012","91.0770","88.02","3%past86.74three-weeks-tight buy point.","86.74"
"DLTR","02/23/2012","91.0770","87.36","3%past86.74three-weeks-tight buy point.","86.74"
"DLTR","02/24/2012","91.0770","88.07","3%past86.74three-weeks-tight buy point.","86.74"
"DLTR","02/25/2012","91.0770","87.83","3%past86.74three-weeks-tight buy point.","86.74"
"DLTR","02/26/2012","91.0770","87.83","3%past86.74three-weeks-tight buy point.","86.74"
"DLTR","02/27/2012","91.0770","87.83","1%past86.74three-weeks-tight entry, gets10-weeksupport.","86.74"
"DLTR","02/28/2012","91.0770","88.41","1%past86.74three-weeks-tight entry, gets10-weeksupport.","86.74"
"DLTR","02/29/2012","91.0770","88.54","1%past86.74three-weeks-tight entry, gets10-weeksupport.","86.74"
"DLTR","03/01/2012","91.0770","88.52","1%past86.74three-weeks-tight entry, gets10-weeksupport.","86.74"
"DLTR","03/02/2012","91.0770","90.73","1%past86.74three-weeks-tight entry, gets10-weeksupport.","86.74"
"DLTR","03/03/2012","91.0770","90.62","1%past86.74three-weeks-tight entry, gets10-weeksupport.","86.74"
"DLTR","03/04/2012","91.0770","90.62","1%past86.74three-weeks-tight entry, gets10-weeksupport.","86.74"
"DLTR","03/05/2012","91.0770","90.62","4%past86.74three-weeks-tight entry, gets10-weeksupport.","86.74"
"DMND","04/15/2009","28.4340","27.63","5% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/16/2009","28.4340","27.83","5% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/17/2009","28.4340","28","5% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/18/2009","28.4340","27.83","5% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/19/2009","28.4340","27.83","5% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/20/2009","28.4340","27.83","3% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/21/2009","28.4340","25.93","3% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/22/2009","28.4340","26.27","3% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/23/2009","28.4340","25.76","3% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/24/2009","28.4340","26.22","3% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/25/2009","28.4340","25.92","3% past 27.08 buy point from cup-shaped base.","27.08"
"DMND","04/26/2009","28.4340","25.92","3% past 27.08 buy point from cup-shaped base.","27.08"
"DNKN","01/03/2013","35.2695","33.48","Longcuplikebase forms with33.59entry; RSline welloff high.","33.59"
"DNKN","01/04/2013","35.2695","33.8","Longcuplikebase forms with33.59entry; RSline welloff high.","33.59"
"DNKN","01/05/2013","35.2695","33.79","Longcuplikebase forms with33.59entry; RSline welloff high.","33.59"
"DNKN","01/06/2013","35.2695","33.79","Longcuplikebase forms with33.59entry; RSline welloff high.","33.59"
"DNKN","01/07/2013","35.2695","33.79","Edgespast33.59 cup-with-handleentryin meektrade.","33.59"
"DNKN","01/08/2013","35.2695","34.36","Edgespast33.59 cup-with-handleentryin meektrade.","33.59"
"DNKN","01/09/2013","35.2695","34.12","Edgespast33.59 cup-with-handleentryin meektrade.","33.59"
"DNKN","01/10/2013","35.2695","34.98","Edgespast33.59 cup-with-handleentryin meektrade.","33.59"
"DNKN","01/11/2013","35.2695","34.78","Edgespast33.59 cup-with-handleentryin meektrade.","33.59"
"DNKN","01/12/2013","35.2695","34.36","Edgespast33.59 cup-with-handleentryin meektrade.","33.59"
"DNKN","01/13/2013","35.2695","34.36","Edgespast33.59 cup-with-handleentryin meektrade.","33.59"
"DNKN","04/12/2013","42.105","39.29","Flatbaseappears;40.10buy point.","40.1"
"DNKN","04/13/2013","42.105","39.56","Flatbaseappears;40.10buy point.","40.1"
"DNKN","04/14/2013","42.105","39.56","Flatbaseappears;40.10buy point.","40.1"
"DNKN","05/06/2013","40.8765","40.48","4%above 38.93earlybuy pointinflatbase.","38.93"
"DNKN","05/09/2013","40.8765","40.79","4%above 38.93earlybuy pointinflatbase.","38.93"
"DNKN","05/10/2013","40.8765","40.46","4%above 38.93earlybuy pointinflatbase.","38.93"
"DNKN","05/11/2013","40.8765","40.77","4%above 38.93earlybuy pointinflatbase.","38.93"
"DNKN","05/12/2013","40.8765","40.77","4%above 38.93earlybuy pointinflatbase.","38.93"
"DORM","04/07/2014","59.4405","57.96","2%past56.61entry of cup basebut elevated risk.","56.61"
"DRIV","05/28/2009","42.2205","37.53","In buying range on rebound from 10-week, 40.21 buy point.","40.21"
"DRIV","05/29/2009","42.2205","37.86","In buying range on rebound from 10-week, 40.21 buy point.","40.21"
"DRIV","05/30/2009","42.2205","38.14","In buying range on rebound from 10-week, 40.21 buy point.","40.21"
"DRIV","05/31/2009","42.2205","38.14","In buying range on rebound from 10-week, 40.21 buy point.","40.21"
"DTV","10/04/2010","41.9895","41.84","5% past 39.99 buy point; big volume kicked in late.","39.99"
"DTV","10/05/2010","41.9895","41.73","5% past 39.99 buy point; big volume kicked in late.","39.99"
"DTV","10/06/2010","41.9895","41.84","5% past 39.99 buy point; big volume kicked in late.","39.99"
"DTV","10/07/2010","41.9895","41.87","5% past 39.99 buy point; big volume kicked in late.","39.99"
"DTV","10/11/2010","44.8455","42.09","Etches four-weeks-tight; potential buy point at 42.71.","42.71"
"DTV","10/12/2010","44.8455","42.15","Etches four-weeks-tight; potential buy point at 42.71.","42.71"
"DTV","10/13/2010","44.8455","42.2","Etches four-weeks-tight; potential buy point at 42.71.","42.71"
"DTV","10/14/2010","44.8455","42.46","Etches four-weeks-tight; potential buy point at 42.71.","42.71"
"DTV","10/15/2010","44.8455","42.89","Etches four-weeks-tight; potential buy point at 42.71.","42.71"
"DTV","10/16/2010","44.8455","42.65","Etches four-weeks-tight; potential buy point at 42.71.","42.71"
"DTV","10/17/2010","44.8455","42.65","Etches four-weeks-tight; potential buy point at 42.71.","42.71"
"DTV","10/18/2010","44.8455","42.65","Tops, then slips under 42.71 trigger in 4-wks-tight pattern.","42.71"
"DTV","10/19/2010","44.8455","42.55","Tops, then slips under 42.71 trigger in 4-wks-tight pattern.","42.71"
"DTV","10/20/2010","44.8455","42.52","Tops, then slips under 42.71 trigger in 4-wks-tight pattern.","42.71"
"DTV","10/21/2010","44.8455","42.63","Tops, then slips under 42.71 trigger in 4-wks-tight pattern.","42.71"
"DTV","10/22/2010","44.8455","43.03","Tops, then slips under 42.71 trigger in 4-wks-tight pattern.","42.71"
"DTV","10/23/2010","44.8455","42.77","Tops, then slips under 42.71 trigger in 4-wks-tight pattern.","42.71"
"DTV","10/24/2010","44.8455","42.77","Tops, then slips under 42.71 trigger in 4-wks-tight pattern.","42.71"
"DTV","10/25/2010","44.8455","42.77","Clears, then eases back near 42.71 buy pt in 4-wks-tight.","42.71"
"DTV","10/26/2010","44.8455","43.22","Clears, then eases back near 42.71 buy pt in 4-wks-tight.","42.71"
"DTV","10/27/2010","44.8455","43.33","Clears, then eases back near 42.71 buy pt in 4-wks-tight.","42.71"
"DTV","10/28/2010","44.8455","43.37","Clears, then eases back near 42.71 buy pt in 4-wks-tight.","42.71"
"DTV","10/29/2010","44.8455","43.45","Clears, then eases back near 42.71 buy pt in 4-wks-tight.","42.71"
"DTV","10/30/2010","44.8455","43.47","Clears, then eases back near 42.71 buy pt in 4-wks-tight.","42.71"
"DTV","10/31/2010","44.8455","43.47","Clears, then eases back near 42.71 buy pt in 4-wks-tight.","42.71"
"DTV","11/01/2010","44.8455","43.47","2% past 42.71 buy point in 4-weeks-tight pattern.","42.71"
"DTV","11/02/2010","44.8455","43.77","2% past 42.71 buy point in 4-weeks-tight pattern.","42.71"
"DTV","11/03/2010","44.8455","44.08","2% past 42.71 buy point in 4-weeks-tight pattern.","42.71"
"DTV","11/04/2010","44.8455","44.18","2% past 42.71 buy point in 4-weeks-tight pattern.","42.71"
"DTV","11/05/2010","44.8455","42.59","2% past 42.71 buy point in 4-weeks-tight pattern.","42.71"
"DTV","11/06/2010","44.8455","42.71","2% past 42.71 buy point in 4-weeks-tight pattern.","42.71"
"DTV","11/07/2010","44.8455","42.71","2% past 42.71 buy point in 4-weeks-tight pattern.","42.71"
"DV","12/04/2008","61.8135","57.22","Ends three week drop. Nearing 58.87 buy pt from high handle.","58.87"
"DV","12/05/2008","61.8135","56.16","Ends three week drop. Nearing 58.87 buy pt from high handle.","58.87"
"DV","12/06/2008","61.8135","58.33","Ends three week drop. Nearing 58.87 buy pt from high handle.","58.87"
"DV","12/07/2008","61.8135","58.33","Ends three week drop. Nearing 58.87 buy pt from high handle.","58.87"
"DVA","09/10/2012","105.6510","100.59","Pullsback below100.62 entryafter breakout inbig volume.","100.62"
"DVA","09/11/2012","105.6510","98.45","Pullsback below100.62 entryafter breakout inbig volume.","100.62"
"DVA","09/12/2012","105.6510","97.62","Pullsback below100.62 entryafter breakout inbig volume.","100.62"
"DVA","09/13/2012","105.6510","98.47","Pullsback below100.62 entryafter breakout inbig volume.","100.62"
"DVA","09/14/2012","105.6510","99.59","Pullsback below100.62 entryafter breakout inbig volume.","100.62"
"DVA","09/15/2012","105.6510","98.46","Pullsback below100.62 entryafter breakout inbig volume.","100.62"
"DVA","09/16/2012","105.6510","98.46","Pullsback below100.62 entryafter breakout inbig volume.","100.62"
"DVA","10/01/2012","105.6510","103.6","3%past100.62 entry afterbreakout inbig volume.","100.62"
"DVA","10/02/2012","105.6510","103.42","3%past100.62 entry afterbreakout inbig volume.","100.62"
"DVA","10/03/2012","105.6510","104.11","3%past100.62 entry afterbreakout inbig volume.","100.62"
"EBAY","08/06/2012","46.2420","44.5","Near44.04buy pointinsquare-box base.","44.04"
"EBAY","08/07/2012","46.2420","44.76","Near44.04buy pointinsquare-box base.","44.04"
"EBAY","08/08/2012","46.2420","45.61","Near44.04buy pointinsquare-box base.","44.04"
"EBAY","08/09/2012","46.2420","44.95","Near44.04buy pointinsquare-box base.","44.04"
"EBAY","08/10/2012","46.2420","44.28","Near44.04buy pointinsquare-box base.","44.04"
"EBAY","08/11/2012","46.2420","43.98","Near44.04buy pointinsquare-box base.","44.04"
"EBAY","08/12/2012","46.2420","43.98","Near44.04buy pointinsquare-box base.","44.04"
"EBAY","12/04/2012","52.5840","52.04","5%above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/05/2012","52.5840","51.97","5%above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/06/2012","52.5840","52.01","5%above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/07/2012","52.5840","51.99","5%above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/08/2012","52.5840","51.74","5%above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/09/2012","52.5840","51.74","5%above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/10/2012","52.5840","51.74","Easesto3% above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/11/2012","52.5840","51.16","Easesto3% above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/12/2012","52.5840","51.99","Easesto3% above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/13/2012","52.5840","51.87","Easesto3% above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/14/2012","52.5840","51","Easesto3% above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/15/2012","52.5840","50.35","Easesto3% above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/16/2012","52.5840","50.35","Easesto3% above 50.08earlyentry innarrow flatbase.","50.08"
"EBAY","12/17/2012","52.5840","50.35","Easestoa fractionpast50.08early entryinflat base.","50.08"
"EBAY","12/18/2012","52.5840","51.31","Easestoa fractionpast50.08early entryinflat base.","50.08"
"EBAY","12/19/2012","52.5840","51.94","Easestoa fractionpast50.08early entryinflat base.","50.08"
"EBAY","12/20/2012","52.5840","51.3","Easestoa fractionpast50.08early entryinflat base.","50.08"
"EBAY","12/21/2012","52.5840","52.13","Easestoa fractionpast50.08early entryinflat base.","50.08"
"EBAY","12/22/2012","52.5840","51.389","Easestoa fractionpast50.08early entryinflat base.","50.08"
"EBAY","12/23/2012","52.5840","51.389","Easestoa fractionpast50.08early entryinflat base.","50.08"
"EBAY","12/24/2012","52.5840","51.389","Testssupport;now 3%past 50.08earlyentry inflatbase.","50.08"
"EBAY","12/25/2012","52.5840","51.12","Testssupport;now 3%past 50.08earlyentry inflatbase.","50.08"
"EBAY","12/26/2012","52.5840","51.12","Testssupport;now 3%past 50.08earlyentry inflatbase.","50.08"
"EBAY","12/27/2012","52.5840","50.25","Testssupport;now 3%past 50.08earlyentry inflatbase.","50.08"
"EBAY","01/15/2013","53.6865","53.19","5%past51.13entry;still out ofbuy zonefrom 10-wk line.","51.13"
"EBAY","01/16/2013","53.6865","52.51","5%past51.13entry;still out ofbuy zonefrom 10-wk line.","51.13"
"EBAY","01/17/2013","53.6865","52.9","5%past51.13entry;still out ofbuy zonefrom 10-wk line.","51.13"
"EBAY","02/19/2013","60.2280","56.7","Formed3-weeks-tightpatternw/ 57.36buy pt.","57.36"
"EBAY","02/20/2013","60.2280","56.67","Formed3-weeks-tightpatternw/ 57.36buy pt.","57.36"
"EBAY","02/21/2013","60.2280","55.53","Formed3-weeks-tightpatternw/ 57.36buy pt.","57.36"
"EBIX","05/04/2009","29.1375","27.72","Clears 27.75 bp of three-weeks tight pattern in solid vol.","27.75"
"EBIX","05/08/2009","29.1375","25.47","Clears 27.75 bp of three-weeks tight pattern in solid vol.","27.75"
"EBIX","05/09/2009","29.1375","26.96","Clears 27.75 bp of three-weeks tight pattern in solid vol.","27.75"
"EBIX","05/10/2009","29.1375","26.96","Clears 27.75 bp of three-weeks tight pattern in solid vol.","27.75"
"EBIX","07/13/2009","36.8130","32.34","Adding handle to a long base. Potential 35.06 buy pt.","35.06"
"EBIX","07/14/2009","36.8130","35","Adding handle to a long base. Potential 35.06 buy pt.","35.06"
"EBIX","07/15/2009","36.8130","36.05","Adding handle to a long base. Potential 35.06 buy pt.","35.06"
"EBIX","07/17/2009","36.8130","36.74","Adding handle to a long base. Potential 35.06 buy pt.","35.06"
"EBS","12/16/2008","22.680","22.47","12% past 21.60 buy point on rebound from 10-week line.","21.6"
"ECPG","08/05/2013","40.6980","40.37","Quicklyrises4% pastcup base's 38.76buy point.","38.76"
"ECPG","08/06/2013","40.6980","39.95","Quicklyrises4% pastcup base's 38.76buy point.","38.76"
"ECPG","08/07/2013","40.6980","39.95","Quicklyrises4% pastcup base's 38.76buy point.","38.76"
"EDU","09/19/2011","35.0175","32.47","3%below33.35trigger after breakingout inmediocrevolume.","33.35"
"EDU","09/20/2011","35.0175","32.72","3%below33.35trigger after breakingout inmediocrevolume.","33.35"
"EDU","09/21/2011","35.0175","32.34","3%below33.35trigger after breakingout inmediocrevolume.","33.35"
"EDU","09/22/2011","35.0175","29.36","3%below33.35trigger after breakingout inmediocrevolume.","33.35"
"EDU","09/16/2013","24.7170","23.8","Clears23.54buy pointof shallowdoublebottom.","23.54"
"EDU","09/18/2013","24.7170","23.97","Clears23.54buy pointof shallowdoublebottom.","23.54"
"EDU","09/19/2013","24.7170","23.83","Clears23.54buy pointof shallowdoublebottom.","23.54"
"EDU","09/20/2013","24.7170","23.95","Clears23.54buy pointof shallowdoublebottom.","23.54"
"EDU","09/21/2013","24.7170","23.11","Clears23.54buy pointof shallowdoublebottom.","23.54"
"EDU","09/22/2013","24.7170","23.11","Clears23.54buy pointof shallowdoublebottom.","23.54"
"EGO","06/04/2010","19.6560","17.17","Rebounds from pullback to 10-wk avg; has new 18.72 buy pt.","18.72"
"EGO","06/05/2010","19.6560","16.85","Rebounds from pullback to 10-wk avg; has new 18.72 buy pt.","18.72"
"EGO","06/06/2010","19.6560","16.85","Rebounds from pullback to 10-wk avg; has new 18.72 buy pt.","18.72"
"EGO","06/17/2010","19.6560","17.27","Below new 18.72 buy pt after rebound off 10-wk avg.","18.72"
"EGO","06/18/2010","19.6560","18.14","Below new 18.72 buy pt after rebound off 10-wk avg.","18.72"
"EGO","06/19/2010","19.6560","18.36","Below new 18.72 buy pt after rebound off 10-wk avg.","18.72"
"EGO","06/20/2010","19.6560","18.36","Below new 18.72 buy pt after rebound off 10-wk avg.","18.72"
"EGO","06/21/2010","19.6560","18.36","Just below new 18.72 buy pt after rebound from 10-wk avg.","18.72"
"EGO","06/22/2010","19.6560","17.81","Just below new 18.72 buy pt after rebound from 10-wk avg.","18.72"
"EGO","06/23/2010","19.6560","17.88","Just below new 18.72 buy pt after rebound from 10-wk avg.","18.72"
"EGO","06/24/2010","19.6560","17.79","Just below new 18.72 buy pt after rebound from 10-wk avg.","18.72"
"EGO","06/25/2010","19.6560","17.68","Just below new 18.72 buy pt after rebound from 10-wk avg.","18.72"
"EGO","09/03/2010","20.1285","19.47","Slips back after nearing 19.17 buy point in cup base.","19.17"
"EGO","09/04/2010","20.1285","19.1","Slips back after nearing 19.17 buy point in cup base.","19.17"
"EGO","09/05/2010","20.1285","19.1","Slips back after nearing 19.17 buy point in cup base.","19.17"
"EGO","09/06/2010","20.1285","19.1","Slips back after nearing 19.17 buy point in cup base.","19.17"
"EGO","09/07/2010","20.1285","19.1","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/08/2010","20.1285","19.28","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/09/2010","20.1285","19.33","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/10/2010","20.1285","18.99","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/11/2010","20.1285","18.98","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/12/2010","20.1285","18.98","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/13/2010","20.1285","18.98","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/14/2010","20.1285","19.04","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/15/2010","20.1285","19.859","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/16/2010","20.1285","19.8275","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/17/2010","20.1285","19.8875","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/18/2010","20.1285","19.49","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/19/2010","20.1285","19.49","Dips below 19.17 buy point from cup without handle.","19.17"
"EGO","09/20/2010","20.1285","19.49","Up 2% from 19.17 buy point in cup-shaped base.","19.17"
"EGO","09/21/2010","20.1285","19.2","Up 2% from 19.17 buy point in cup-shaped base.","19.17"
"EGO","09/22/2010","20.1285","18.86","Up 2% from 19.17 buy point in cup-shaped base.","19.17"
"EGO","09/23/2010","20.1285","18.93","Up 2% from 19.17 buy point in cup-shaped base.","19.17"
"EGO","09/24/2010","20.1285","18.69","Up 2% from 19.17 buy point in cup-shaped base.","19.17"
"EGO","09/25/2010","20.1285","18.23","Up 2% from 19.17 buy point in cup-shaped base.","19.17"
"EGO","09/26/2010","20.1285","18.23","Up 2% from 19.17 buy point in cup-shaped base.","19.17"
"EGO","09/27/2010","20.1285","18.23","5% below 19.17 buy point, but support at 10-week line.","19.17"
"EGO","09/28/2010","20.1285","18.2","5% below 19.17 buy point, but support at 10-week line.","19.17"
